ridership_route_code,current_garage,year_month,day_type,on_time_percent,avg_riders,day_count,daily_trip_dist,daily_trip_count,year,month,current_garage_code,day_type_code
071A,East Liberty,201709,WEEKDAY,0.507,6625,20,972.433,146,2017,09,1,2
071A,East Liberty,201709,WEEKDAY,0.507,6625,20,972.433,146,2017,09,1,2
071A,East Liberty,201709,SAT.,0.6464,3397,5,559.482,84,2017,09,1,0
071A,East Liberty,201709,SAT.,0.6464,3397,5,559.482,84,2017,09,1,0
071A,East Liberty,201709,SUN.,0.5752,2189,5,346.346,52,2017,09,1,1
071B,East Liberty,201709,WEEKDAY,0.5722,5832,20,925.974,134,2017,09,1,2
071B,East Liberty,201709,WEEKDAY,0.5722,5832,20,922.362,134,2017,09,1,2
071B,East Liberty,201709,SAT.,0.6094,3048,5,513.114,76,2017,09,1,0
071B,East Liberty,201709,SAT.,0.6094,3048,5,513.114,76,2017,09,1,0
071B,East Liberty,201709,SUN.,0.6969,1874,5,337.575,50,2017,09,1,1
071C,East Liberty,201709,WEEKDAY,0.5081,6463,20,1131.904,128,2017,09,1,2
071C,East Liberty,201709,WEEKDAY,0.5081,6463,20,1131.904,128,2017,09,1,2
071C,East Liberty,201709,SAT.,0.5538,3917,5,636.696,72,2017,09,1,0
071C,East Liberty,201709,SAT.,0.5538,3917,5,636.696,72,2017,09,1,0
071C,East Liberty,201709,SUN.,0.537,2383,5,424.464,48,2017,09,1,1
071D,East Liberty,201709,WEEKDAY,0.53,5589,20,1104.093,134,2017,09,1,2
071D,East Liberty,201709,WEEKDAY,0.53,5589,20,1104.093,134,2017,09,1,2
071D,East Liberty,201709,SAT.,0.6229,2614,5,642.681,78,2017,09,1,0
071D,East Liberty,201709,SAT.,0.6229,2614,5,642.681,78,2017,09,1,0
071D,East Liberty,201709,SUN.,0.5714,1919,5,444.933,54,2017,09,1,1
074,East Liberty,201709,WEEKDAY,0.6664,1085,20,544.109,55,2017,09,1,2
074,East Liberty,201709,WEEKDAY,0.6664,1085,20,544.109,55,2017,09,1,2
074,East Liberty,201709,SAT.,0.5567,560,5,401.962,44,2017,09,1,0
074,East Liberty,201709,SAT.,0.5567,560,5,401.962,44,2017,09,1,0
075,East Liberty,201709,WEEKDAY,0.6236,3785,20,904.922,84,2017,09,1,2
075,East Liberty,201709,WEEKDAY,0.6236,3785,20,956.918,88,2017,09,1,2
075,East Liberty,201709,SAT.,0.6248,2107,5,591.307,54,2017,09,1,0
075,East Liberty,201709,SAT.,0.6248,2107,5,594.233,54,2017,09,1,0
075,East Liberty,201709,SUN.,0.6256,1759,5,528.549,48,2017,09,1,1
077,East Liberty,201709,WEEKDAY,0.596,2541,20,1254.54,67,2017,09,1,2
077,East Liberty,201709,WEEKDAY,0.596,2541,20,1254.54,67,2017,09,1,2
077,East Liberty,201709,SAT.,0.656,1009,5,493.014,47,2017,09,1,0
077,East Liberty,201709,SAT.,0.656,1009,5,493.014,47,2017,09,1,0
077,East Liberty,201709,SUN.,0.5073,779,5,405.684,38,2017,09,1,1
079,East Liberty,201709,WEEKDAY,0.6912,1091,20,511.532,78,2017,09,1,2
079,East Liberty,201709,WEEKDAY,0.6912,1091,20,511.532,78,2017,09,1,2
079,East Liberty,201709,SAT.,0.6746,846,5,428.61,63,2017,09,1,0
079,East Liberty,201709,SAT.,0.6746,846,5,428.61,63,2017,09,1,0
079,East Liberty,201709,SUN.,0.5888,462,5,311.598,35,2017,09,1,1
081,West Mifflin,201709,WEEKDAY,0.5818,1939,20,399.072,64,2017,09,4,2
081,West Mifflin,201709,WEEKDAY,0.5818,1939,20,399.072,64,2017,09,4,2
081,West Mifflin,201709,SAT.,0.5331,1016,5,299.304,48,2017,09,4,0
081,West Mifflin,201709,SAT.,0.5331,1016,5,299.304,48,2017,09,4,0
081,West Mifflin,201709,SUN.,0.5756,625,5,212.007,34,2017,09,4,1
082,East Liberty,201709,WEEKDAY,0.5682,4418,20,759.572,104,2017,09,1,2
082,East Liberty,201709,WEEKDAY,0.5682,4418,20,759.572,104,2017,09,1,2
082,East Liberty,201709,SAT.,0.6181,2919,5,584.12,80,2017,09,1,0
082,East Liberty,201709,SAT.,0.6181,2919,5,584.12,80,2017,09,1,0
082,East Liberty,201709,SUN.,0.5879,2166,5,554.788,76,2017,09,1,1
083,West Mifflin,201709,WEEKDAY,0.5895,2571,20,442.959,62,2017,09,4,2
083,West Mifflin,201709,WEEKDAY,0.5895,2571,20,442.959,62,2017,09,4,2
083,West Mifflin,201709,SAT.,0.6145,1595,5,414.381,58,2017,09,4,0
083,West Mifflin,201709,SAT.,0.6145,1595,5,414.381,58,2017,09,4,0
083,West Mifflin,201709,SUN.,0.5439,910,5,257.202,36,2017,09,4,1
086,East Liberty,201709,WEEKDAY,0.5937,3096,20,760.455,86,2017,09,1,2
086,East Liberty,201709,WEEKDAY,0.5937,3096,20,760.455,86,2017,09,1,2
086,East Liberty,201709,SAT.,0.6151,2736,5,795.825,90,2017,09,1,0
086,East Liberty,201709,SAT.,0.6151,2736,5,795.825,90,2017,09,1,0
086,East Liberty,201709,SUN.,0.5854,1985,5,565.92,64,2017,09,1,1
087,East Liberty,201709,WEEKDAY,0.6856,2835,20,807.019,102,2017,09,1,2
087,East Liberty,201709,WEEKDAY,0.6856,2835,20,807.019,102,2017,09,1,2
087,East Liberty,201709,SAT.,0.7433,757,5,346.258,44,2017,09,1,0
087,East Liberty,201709,SAT.,0.7433,757,5,346.258,44,2017,09,1,0
087,East Liberty,201709,SUN.,0.6369,259,5,125.912,16,2017,09,1,1
088,East Liberty,201709,WEEKDAY,0.7004,3217,20,651.335,112,2017,09,1,2
088,East Liberty,201709,WEEKDAY,0.7004,3217,20,651.643,112,2017,09,1,2
088,East Liberty,201709,SAT.,0.7128,1797,5,488.354,84,2017,09,1,0
088,East Liberty,201709,SAT.,0.7128,1797,5,488.65,84,2017,09,1,0
088,East Liberty,201709,SUN.,0.8096,1333,5,430.044,74,2017,09,1,1
089,East Liberty,201709,WEEKDAY,0.6155,468,20,156.377,46,2017,09,1,2
089,East Liberty,201709,WEEKDAY,0.6155,468,20,157.182,46,2017,09,1,2
089,East Liberty,201709,SAT.,0.689,297,5,149.578,44,2017,09,1,0
089,East Liberty,201709,SAT.,0.689,297,5,150.348,44,2017,09,1,0
089,East Liberty,201709,SUN.,0.7239,165,5,116.178,34,2017,09,1,1
091,Ross,201709,WEEKDAY,0.6786,4506,20,1525.974,145,2017,09,3,2
091,Ross,201709,WEEKDAY,0.6786,4506,20,1525.974,145,2017,09,3,2
091,Ross,201709,SAT.,0.7023,2183,5,845.166,84,2017,09,3,0
091,Ross,201709,SAT.,0.7023,2183,5,845.166,84,2017,09,3,0
091,Ross,201709,SUN.,0.646,1240,5,576.274,54,2017,09,3,1
093,West Mifflin,201709,WEEKDAY,0.6447,2078,20,624.283,58,2017,09,4,2
093,West Mifflin,201709,WEEKDAY,0.6447,2078,20,624.283,58,2017,09,4,2
G2,Collier,201709,WEEKDAY,0.6778,4084,20,1416.779,182,2017,09,0,2
G2,Collier,201709,WEEKDAY,0.6778,4084,20,1416.779,182,2017,09,0,2
G2,Collier,201709,SAT.,0.7589,1094,5,498.208,64,2017,09,0,0
G2,Collier,201709,SAT.,0.7589,1094,5,498.208,64,2017,09,0,0
G2,Collier,201709,SUN.,0.7681,849,5,498.208,64,2017,09,0,1
G3,Collier,201709,WEEKDAY,0.7091,986,20,815.433,45,2017,09,0,2
G3,Collier,201709,WEEKDAY,0.7091,986,20,815.433,45,2017,09,0,2
G31,Collier,201709,WEEKDAY,0.6968,676,20,297.48,24,2017,09,0,2
G31,Collier,201709,WEEKDAY,0.6968,676,20,322.27,26,2017,09,0,2
O1,Ross,201709,WEEKDAY,0.7462,1203,20,283.099,42,2017,09,3,2
O1,Ross,201709,WEEKDAY,0.7462,1203,20,283.099,42,2017,09,3,2
O12,Ross,201709,WEEKDAY,0.6016,1532,20,649.981,53,2017,09,3,2
O12,Ross,201709,WEEKDAY,0.6016,1532,20,649.981,53,2017,09,3,2
O5,Ross,201709,WEEKDAY,0.6489,139,20,100.713,6,2017,09,3,2
O5,Ross,201709,WEEKDAY,0.6489,139,20,100.713,6,2017,09,3,2
P1,East Liberty,201709,WEEKDAY,0.8368,11510,20,2364.47,254,2017,09,1,2
P1,East Liberty,201709,WEEKDAY,0.8368,11510,20,2437.538,260,2017,09,1,2
P1,East Liberty,201709,SAT.,0.7696,5830,5,1095.736,116,2017,09,1,0
P1,East Liberty,201709,SAT.,0.7696,5830,5,1095.736,116,2017,09,1,0
P1,East Liberty,201709,SUN.,0.7161,3994,5,850.14,90,2017,09,1,1
P10,East Liberty,201709,WEEKDAY,0.572,719,20,556.695,18,2017,09,1,2
P10,East Liberty,201709,WEEKDAY,0.572,719,20,554.238,18,2017,09,1,2
P12,East Liberty,201709,WEEKDAY,0.6697,1290,20,831.415,38,2017,09,1,2
P12,East Liberty,201709,WEEKDAY,0.6697,1290,20,831.415,38,2017,09,1,2
P13,Ross,201709,WEEKDAY,0.7314,285,20,204.407,14,2017,09,3,2
P13,Ross,201709,WEEKDAY,0.7314,285,20,204.407,14,2017,09,3,2
P16,East Liberty,201709,WEEKDAY,0.722,980,20,552.531,28,2017,09,1,2
P16,East Liberty,201709,WEEKDAY,0.722,980,20,552.531,28,2017,09,1,2
P17,East Liberty,201709,WEEKDAY,0.6982,385,20,156.52,14,2017,09,1,2
P17,East Liberty,201709,WEEKDAY,0.6982,385,20,156.52,14,2017,09,1,2
P2,East Liberty,201709,WEEKDAY,0.852,1734,20,308.014,42,2017,09,1,2
P2,East Liberty,201709,WEEKDAY,0.852,1734,20,308.014,42,2017,09,1,2
P3,West Mifflin,201709,WEEKDAY,0.793,2644,20,904.26,115,2017,09,4,2
P3,West Mifflin,201709,WEEKDAY,0.793,2644,20,904.257,115,2017,09,4,2
P67,East Liberty,201709,WEEKDAY,0.7241,541,20,276.872,19,2017,09,1,2
P67,East Liberty,201709,WEEKDAY,0.7241,541,20,276.872,19,2017,09,1,2
P68,East Liberty,201709,WEEKDAY,0.5614,1020,20,442.29,29,2017,09,1,2
P68,East Liberty,201709,WEEKDAY,0.5614,1020,20,442.29,29,2017,09,1,2
P69,East Liberty,201709,WEEKDAY,0.5433,274,20,151.976,12,2017,09,1,2
P69,East Liberty,201709,WEEKDAY,0.5433,274,20,151.976,12,2017,09,1,2
P7,West Mifflin,201709,WEEKDAY,0.6203,804,20,488.504,29,2017,09,4,2
P7,West Mifflin,201709,WEEKDAY,0.6203,804,20,488.504,29,2017,09,4,2
P71,East Liberty,201709,WEEKDAY,0.7105,568,20,258.697,27,2017,09,1,2
P71,East Liberty,201709,WEEKDAY,0.7105,568,20,258.697,27,2017,09,1,2
P76,West Mifflin,201709,WEEKDAY,0.5924,963,20,536.135,34,2017,09,4,2
P76,West Mifflin,201709,WEEKDAY,0.5924,963,20,536.135,34,2017,09,4,2
P78,East Liberty,201709,WEEKDAY,0.5988,1327,20,563.92,36,2017,09,1,2
P78,East Liberty,201709,WEEKDAY,0.5988,1327,20,809.186,50,2017,09,1,2
Y1,West Mifflin,201709,WEEKDAY,0.6958,759,20,274.618,29,2017,09,4,2
Y1,West Mifflin,201709,WEEKDAY,0.6958,759,20,274.618,29,2017,09,4,2
Y45,West Mifflin,201709,WEEKDAY,0.6855,306,20,162.459,20,2017,09,4,2
Y45,West Mifflin,201709,WEEKDAY,0.6855,306,20,162.459,20,2017,09,4,2
Y46,West Mifflin,201709,WEEKDAY,0.7243,1901,20,1248.417,66,2017,09,4,2
Y46,West Mifflin,201709,WEEKDAY,0.7243,1901,20,1248.417,66,2017,09,4,2
Y46,West Mifflin,201709,SAT.,0.6913,796,5,664.777,34,2017,09,4,0
Y46,West Mifflin,201709,SAT.,0.6913,796,5,664.777,34,2017,09,4,0
Y46,West Mifflin,201709,SUN.,0.6915,755,5,624.865,32,2017,09,4,1
Y47,West Mifflin,201709,WEEKDAY,0.6211,1175,20,656.472,48,2017,09,4,2
Y47,West Mifflin,201709,WEEKDAY,0.6211,1175,20,656.472,48,2017,09,4,2
Y47,West Mifflin,201709,SAT.,0.6229,559,5,437.648,32,2017,09,4,0
Y47,West Mifflin,201709,SAT.,0.6229,559,5,437.648,32,2017,09,4,0
Y49,West Mifflin,201709,WEEKDAY,0.6927,1428,20,649.848,48,2017,09,4,2
Y49,West Mifflin,201709,WEEKDAY,0.6927,1428,20,649.848,48,2017,09,4,2
Y49,West Mifflin,201709,SAT.,0.6184,702,5,433.232,32,2017,09,4,0
Y49,West Mifflin,201709,SAT.,0.6184,702,5,433.232,32,2017,09,4,0
Y49,West Mifflin,201709,SUN.,0.6194,383,5,297.847,22,2017,09,4,1
001,Ross,201710,WEEKDAY,0.6191,1763,22,1160.218,47,2017,10,3,2
001,Ross,201710,SAT.,0.5446,1355,4,741.099,30,2017,10,3,0
001,Ross,201710,SUN.,0.5467,958,5,642.127,26,2017,10,3,1
002,Ross,201710,WEEKDAY,0.6266,1044,22,1043.949,54,2017,10,3,2
004,Ross,201710,WEEKDAY,0.642,718,22,351.923,46,2017,10,3,2
004,Ross,201710,SAT.,0.67,215,4,198.913,26,2017,10,3,0
006,Ross,201710,WEEKDAY,0.7779,1208,22,316.359,63,2017,10,3,2
006,Ross,201710,SAT.,0.6429,558,4,160.656,32,2017,10,3,0
006,Ross,201710,SUN.,0.8162,433,5,160.656,32,2017,10,3,1
007,Ross,201710,WEEKDAY,0.731,153,22,67.482,12,2017,10,3,2
008,Ross,201710,WEEKDAY,0.7602,3587,22,1141.532,142,2017,10,3,2
008,Ross,201710,SAT.,0.6568,1772,4,580.722,72,2017,10,3,0
008,Ross,201710,SUN.,0.724,1143,5,369.966,46,2017,10,3,1
011,Ross,201710,WEEKDAY,0.7769,570,22,194.6,50,2017,10,3,2
011,Ross,201710,SAT.,0.824,256,4,101.192,26,2017,10,3,0
011,Ross,201710,SUN.,0.8308,136,5,70.056,18,2017,10,3,1
012,Ross,201710,WEEKDAY,0.6432,1105,22,653.756,38,2017,10,3,2
012,Ross,201710,SAT.,0.5497,1250,4,824.6,48,2017,10,3,0
012,Ross,201710,SUN.,0.5793,831,5,681.801,39,2017,10,3,1
013,Ross,201710,WEEKDAY,0.6182,2169,22,836.71,86,2017,10,3,2
013,Ross,201710,SAT.,0.5377,1406,4,719.08,74,2017,10,3,0
013,Ross,201710,SUN.,0.7592,771,5,409.17,42,2017,10,3,1
014,Ross,201710,WEEKDAY,0.7586,1381,22,1232.556,74,2017,10,3,2
014,Ross,201710,SAT.,0.769,584,4,566.083,34,2017,10,3,0
014,Ross,201710,SUN.,0.7966,465,5,499.485,30,2017,10,3,1
015,Ross,201710,WEEKDAY,0.7489,1136,22,332.191,59,2017,10,3,2
015,Ross,201710,SAT.,0.7987,783,4,281.575,50,2017,10,3,0
015,Ross,201710,SUN.,0.8137,490,5,180.208,32,2017,10,3,1
016,Ross,201710,WEEKDAY,0.6857,4060,22,988.89,140,2017,10,3,2
016,Ross,201710,SAT.,0.6519,2354,4,649.842,92,2017,10,3,0
016,Ross,201710,SUN.,0.7432,1516,5,508.572,72,2017,10,3,1
017,Ross,201710,WEEKDAY,0.7115,1324,22,601.326,66,2017,10,3,2
017,Ross,201710,SAT.,0.6388,626,4,400.884,44,2017,10,3,0
017,Ross,201710,SUN.,0.6533,601,5,400.884,44,2017,10,3,1
018,Ross,201710,WEEKDAY,0.7701,108,22,69.386,23,2017,10,3,2
019L,Ross,201710,WEEKDAY,0.6574,658,22,203.823,21,2017,10,3,2
020,Collier,201710,WEEKDAY,0.7064,618,22,645.519,42,2017,10,0,2
021,Collier,201710,WEEKDAY,0.6663,1470,22,855.713,61,2017,10,0,2
021,Collier,201710,SAT.,0.7104,715,4,541.861,38,2017,10,0,0
021,Collier,201710,SUN.,0.6453,404,5,313.709,22,2017,10,0,1
022,Collier,201710,WEEKDAY,0.6244,773,22,403.121,46,2017,10,0,2
022,Collier,201710,SAT.,0.6794,440,4,227.851,26,2017,10,0,0
024,Collier,201710,WEEKDAY,0.656,1789,22,761.255,60,2017,10,0,2
024,Collier,201710,SAT.,0.7276,1404,4,654.28,44,2017,10,0,0
024,Collier,201710,SUN.,0.6414,1052,5,565.06,38,2017,10,0,1
026,Collier,201710,WEEKDAY,0.7091,1040,22,494.576,70,2017,10,0,2
026,Collier,201710,SAT.,0.7423,632,4,254.582,36,2017,10,0,0
026,Collier,201710,SUN.,0.7636,356,5,198.038,28,2017,10,0,1
027,Collier,201710,WEEKDAY,0.7146,1318,22,540.966,66,2017,10,0,2
027,Collier,201710,SAT.,0.7871,742,4,278.303,34,2017,10,0,0
027,Collier,201710,SUN.,0.7035,517,5,262.342,32,2017,10,0,1
028X,East Liberty,201710,WEEKDAY,0.5783,2111,22,2068.04,80,2017,10,1,2
028X,East Liberty,201710,SAT.,0.6878,1662,4,2068.04,80,2017,10,1,0
028X,East Liberty,201710,SUN.,0.6714,1495,5,2068.04,80,2017,10,1,1
029,Collier,201710,WEEKDAY,0.6181,894,22,650.898,36,2017,10,0,2
031,Collier,201710,WEEKDAY,0.6612,1740,22,840.106,68,2017,10,0,2
031,Collier,201710,SAT.,0.6176,938,4,420.053,34,2017,10,0,0
031,Collier,201710,SUN.,0.7651,681,5,395.344,32,2017,10,0,1
036,Collier,201710,WEEKDAY,0.5917,602,22,425.796,42,2017,10,0,2
038,Collier,201710,WEEKDAY,0.6197,2836,22,1269.159,124,2017,10,0,2
038,Collier,201710,SAT.,0.6477,353,4,269.213,28,2017,10,0,0
038,Collier,201710,SUN.,0.6156,232,5,230.754,24,2017,10,0,1
039,Collier,201710,WEEKDAY,0.7725,1708,22,563.408,94,2017,10,0,2
039,Collier,201710,SAT.,0.8267,262,4,156.459,25,2017,10,0,0
040,Collier,201710,WEEKDAY,0.7224,639,22,272.496,48,2017,10,0,2
040,Collier,201710,SAT.,0.7429,266,4,158.956,28,2017,10,0,0
040,Collier,201710,SUN.,0.8173,168,5,147.602,26,2017,10,0,1
041,Collier,201710,WEEKDAY,0.6556,1785,22,901.854,76,2017,10,0,2
041,Collier,201710,SAT.,0.7271,462,4,427.194,36,2017,10,0,0
041,Collier,201710,SUN.,0.6146,341,5,284.796,24,2017,10,0,1
043,Collier,201710,WEEKDAY,0.6366,732,22,224.642,44,2017,10,0,2
043,Collier,201710,SAT.,0.5603,404,4,183.798,36,2017,10,0,0
043,Collier,201710,SUN.,0.6315,279,5,163.376,32,2017,10,0,1
044,Collier,201710,WEEKDAY,0.7191,1081,22,743.136,64,2017,10,0,2
044,Collier,201710,SAT.,0.7386,358,4,170.52,28,2017,10,0,0
044,Collier,201710,SUN.,0.7976,244,5,170.52,28,2017,10,0,1
048,Collier,201710,WEEKDAY,0.6733,3028,22,538.604,88,2017,10,0,2
048,Collier,201710,SAT.,0.6496,2064,4,452.917,74,2017,10,0,0
048,Collier,201710,SUN.,0.7029,1138,5,269.302,44,2017,10,0,1
051,West Mifflin,201710,WEEKDAY,0.6357,8216,22,1990.186,206,2017,10,4,2
051,West Mifflin,201710,SAT.,0.6181,5312,4,1688.412,122,2017,10,4,0
051,West Mifflin,201710,SUN.,0.6153,3456,5,1138.577,82,2017,10,4,1
051L,West Mifflin,201710,WEEKDAY,0.6889,731,22,122.263,26,2017,10,4,2
052L,West Mifflin,201710,WEEKDAY,0.5954,436,22,218.452,20,2017,10,4,2
053,West Mifflin,201710,SAT.,0.6186,332,4,307.326,34,2017,10,4,0
053L,West Mifflin,201710,WEEKDAY,0.6218,1473,22,913.126,55,2017,10,4,2
054,Ross,201710,WEEKDAY,0.6436,4486,22,1369.527,114,2017,10,3,2
054,Ross,201710,SAT.,0.6611,2585,4,970.692,81,2017,10,3,0
054,Ross,201710,SUN.,0.709,1411,5,527.564,44,2017,10,3,1
055,West Mifflin,201710,WEEKDAY,0.7525,1019,22,980.796,35,2017,10,4,2
055,West Mifflin,201710,SAT.,0.7726,771,4,980.796,35,2017,10,4,0
055,West Mifflin,201710,SUN.,0.7164,572,5,924.519,33,2017,10,4,1
056,West Mifflin,201710,WEEKDAY,0.6646,1805,22,931.534,60,2017,10,4,2
056,West Mifflin,201710,SAT.,0.752,858,4,540.702,34,2017,10,4,0
056,West Mifflin,201710,SUN.,0.6852,659,5,508.896,32,2017,10,4,1
057,West Mifflin,201710,WEEKDAY,0.6965,1310,22,559.705,62,2017,10,4,2
057,West Mifflin,201710,SAT.,0.5593,962,4,343.045,38,2017,10,4,0
057,West Mifflin,201710,SUN.,0.6229,708,5,324.99,36,2017,10,4,1
058,East Liberty,201710,WEEKDAY,0.6158,1044,22,498.004,52,2017,10,1,2
058,East Liberty,201710,SAT.,0.5874,232,4,229.848,24,2017,10,1,0
058,East Liberty,201710,SUN.,0.6862,131,5,172.386,18,2017,10,1,1
059,West Mifflin,201710,WEEKDAY,0.6431,2201,22,1280.654,38,2017,10,4,2
059,West Mifflin,201710,SAT.,0.6623,2015,4,1212.351,36,2017,10,4,0
059,West Mifflin,201710,SUN.,0.6716,1305,5,939.139,28,2017,10,4,1
060,West Mifflin,201710,WEEKDAY,0.8356,543,22,170.26,30,2017,10,4,2
061A,West Mifflin,201710,WEEKDAY,0.5099,5557,22,1334.637,108,2017,10,4,2
061A,West Mifflin,201710,SAT.,0.6127,3650,4,1064.004,86,2017,10,4,0
061A,West Mifflin,201710,SUN.,0.6029,2724,5,792.021,64,2017,10,4,1
061B,West Mifflin,201710,WEEKDAY,0.5167,5007,22,1170.789,114,2017,10,4,2
061B,West Mifflin,201710,SAT.,0.5488,3143,4,1005.853,98,2017,10,4,0
061B,West Mifflin,201710,SUN.,0.5115,2352,5,678.876,66,2017,10,4,1
061C,West Mifflin,201710,WEEKDAY,0.5879,6932,22,1712.451,114,2017,10,4,2
061C,West Mifflin,201710,SAT.,0.548,5253,4,1412.021,94,2017,10,4,0
061C,West Mifflin,201710,SUN.,0.5583,3746,5,991.419,66,2017,10,4,1
061D,West Mifflin,201710,WEEKDAY,0.5859,6396,22,1223.222,131,2017,10,4,2
061D,West Mifflin,201710,SAT.,0.6164,4053,4,912.916,92,2017,10,4,0
061D,West Mifflin,201710,SUN.,0.5488,2705,5,575.534,58,2017,10,4,1
064,East Liberty/West Mifflin,201710,WEEKDAY,0.6801,1840,22,378.6,40,2017,10,2,2
064,East Liberty/West Mifflin,201710,SAT.,0.7107,1819,4,350.205,37,2017,10,2,0
064,East Liberty/West Mifflin,201710,SUN.,0.7694,1111,5,217.695,23,2017,10,2,1
065,West Mifflin,201710,WEEKDAY,0.6339,439,22,118.802,26,2017,10,4,2
067,East Liberty,201710,WEEKDAY,0.6661,2449,22,1002.93,58,2017,10,1,2
067,East Liberty,201710,SAT.,0.6328,1000,4,468.27,39,2017,10,1,0
067,East Liberty,201710,SUN.,0.725,440,5,299.649,22,2017,10,1,1
068,East Liberty,201710,WEEKDAY,0.7598,317,22,203.552,17,2017,10,1,2
068,East Liberty,201710,SAT.,0.6907,475,4,239.5,20,2017,10,1,0
068,East Liberty,201710,SUN.,0.586,226,5,167.65,14,2017,10,1,1
069,East Liberty,201710,WEEKDAY,0.5937,1831,22,832.979,46,2017,10,1,2
069,East Liberty,201710,SAT.,0.584,327,4,279.433,22,2017,10,1,0
069,East Liberty,201710,SUN.,0.6798,274,5,254.03,20,2017,10,1,1
071,East Liberty,201710,WEEKDAY,0.7542,98,22,91.511,14,2017,10,1,2
071A,East Liberty,201710,WEEKDAY,0.5367,6441,22,972.433,146,2017,10,1,2
071A,East Liberty,201710,SAT.,0.6606,2927,4,559.482,84,2017,10,1,0
071A,East Liberty,201710,SUN.,0.5333,2181,5,346.346,52,2017,10,1,1
071B,East Liberty,201710,WEEKDAY,0.5827,5695,22,922.362,134,2017,10,1,2
071B,East Liberty,201710,SAT.,0.6559,2646,4,513.114,76,2017,10,1,0
071B,East Liberty,201710,SUN.,0.74,1626,5,337.575,50,2017,10,1,1
071C,East Liberty,201710,WEEKDAY,0.4912,6302,22,1131.904,128,2017,10,1,2
071C,East Liberty,201710,SAT.,0.5883,3475,4,636.696,72,2017,10,1,0
071C,East Liberty,201710,SUN.,0.5757,2038,5,424.464,48,2017,10,1,1
071D,East Liberty,201710,WEEKDAY,0.5194,5318,22,1104.093,134,2017,10,1,2
071D,East Liberty,201710,SAT.,0.6898,2207,4,642.681,78,2017,10,1,0
071D,East Liberty,201710,SUN.,0.6222,1695,5,444.933,54,2017,10,1,1
074,East Liberty,201710,WEEKDAY,0.6484,1041,22,544.109,55,2017,10,1,2
074,East Liberty,201710,SAT.,0.5409,528,4,401.962,44,2017,10,1,0
075,East Liberty,201710,WEEKDAY,0.6467,3780,22,956.918,88,2017,10,1,2
075,East Liberty,201710,SAT.,0.5627,2027,4,594.233,54,2017,10,1,0
075,East Liberty,201710,SUN.,0.6675,1429,5,528.549,48,2017,10,1,1
077,East Liberty,201710,WEEKDAY,0.5882,2563,22,1254.54,67,2017,10,1,2
077,East Liberty,201710,SAT.,0.6603,1116,4,493.014,47,2017,10,1,0
077,East Liberty,201710,SUN.,0.4597,698,5,405.684,38,2017,10,1,1
079,East Liberty,201710,WEEKDAY,0.6778,1069,22,511.532,78,2017,10,1,2
079,East Liberty,201710,SAT.,0.6347,762,4,428.61,63,2017,10,1,0
079,East Liberty,201710,SUN.,0.6255,432,5,311.598,35,2017,10,1,1
081,West Mifflin,201710,WEEKDAY,0.604,1931,22,399.072,64,2017,10,4,2
081,West Mifflin,201710,SAT.,0.5443,1039,4,299.304,48,2017,10,4,0
081,West Mifflin,201710,SUN.,0.7035,658,5,212.007,34,2017,10,4,1
082,East Liberty,201710,WEEKDAY,0.5602,4344,22,759.572,104,2017,10,1,2
082,East Liberty,201710,SAT.,0.6044,2214,4,584.12,80,2017,10,1,0
082,East Liberty,201710,SUN.,0.5971,1912,5,554.788,76,2017,10,1,1
083,West Mifflin,201710,WEEKDAY,0.6094,2537,22,442.959,62,2017,10,4,2
083,West Mifflin,201710,SAT.,0.6858,1570,4,414.381,58,2017,10,4,0
083,West Mifflin,201710,SUN.,0.6674,931,5,257.202,36,2017,10,4,1
086,East Liberty,201710,WEEKDAY,0.5751,2857,22,760.455,86,2017,10,1,2
086,East Liberty,201710,SAT.,0.5941,2521,4,795.825,90,2017,10,1,0
086,East Liberty,201710,SUN.,0.624,1698,5,565.92,64,2017,10,1,1
087,East Liberty,201710,WEEKDAY,0.6928,2892,22,807.019,102,2017,10,1,2
087,East Liberty,201710,SAT.,0.739,817,4,346.258,44,2017,10,1,0
087,East Liberty,201710,SUN.,0.7942,247,5,125.912,16,2017,10,1,1
088,East Liberty,201710,WEEKDAY,0.6839,3254,22,651.643,112,2017,10,1,2
088,East Liberty,201710,SAT.,0.6991,1647,4,488.65,84,2017,10,1,0
088,East Liberty,201710,SUN.,0.7162,1242,5,430.044,74,2017,10,1,1
089,East Liberty,201710,WEEKDAY,0.5862,458,22,157.182,46,2017,10,1,2
089,East Liberty,201710,SAT.,0.6646,303,4,150.348,44,2017,10,1,0
089,East Liberty,201710,SUN.,0.7767,159,5,116.178,34,2017,10,1,1
091,Ross,201710,WEEKDAY,0.6923,4514,22,1525.974,145,2017,10,3,2
091,Ross,201710,SAT.,0.7017,2059,4,845.166,84,2017,10,3,0
091,Ross,201710,SUN.,0.6278,1323,5,576.274,54,2017,10,3,1
093,West Mifflin,201710,WEEKDAY,0.6114,2041,22,624.283,58,2017,10,4,2
G2,Collier,201710,WEEKDAY,0.6859,3938,22,1416.779,182,2017,10,0,2
G2,Collier,201710,SAT.,0.7336,1090,4,498.208,64,2017,10,0,0
G2,Collier,201710,SUN.,0.7411,734,5,498.208,64,2017,10,0,1
G3,Collier,201710,WEEKDAY,0.677,973,22,815.433,45,2017,10,0,2
